id,text,tweet_len,text_links,text_newline,text_punct,text_token,text_stop,token_bigrams,token_trigrams,sentiment,value
gatadelafuente,RT @SenatorLeahy: It’s increasingly clear Donald Trump Jr misled Sen Judiciary in closed-door testimony. There’s no excuse for GOP ignoring…,140,RT @SenatorLeahy: It’s increasingly clear Donald Trump Jr misled Sen Judiciary in closed-door testimony. There’s no excuse for GOP ignoring…,RT @SenatorLeahy: It’s increasingly clear Donald Trump Jr misled Sen Judiciary in closed-door testimony. There’s no excuse for GOP ignoring…,RT @SenatorLeahy It’s increasingly clear Donald Trump Jr misled Sen Judiciary in closeddoor testimony There’s no excuse for GOP ignoring…,"['RT', '@SenatorLeahy', 'It’s', 'increasingly', 'clear', 'Donald', 'Trump', 'Jr', 'misled', 'Sen', 'Judiciary', 'in', 'closeddoor', 'testimony', 'There’s', 'no', 'excuse', 'for', 'GOP', 'ignoring…']",RT @SenatorLeahy It’s increasingly clear Donald Trump Jr misled Sen Judiciary closeddoor testimony There’s excuse GOP ignoring…,"[('RT', '@SenatorLeahy'), ('@SenatorLeahy', 'It’s'), ('It’s', 'increasingly'), ('increasingly', 'clear'), ('clear', 'Donald'), ('Donald', 'Trump'), ('Trump', 'Jr'), ('Jr', 'misled'), ('misled', 'Sen'), ('Sen', 'Judiciary'), ('Judiciary', 'in'), ('in', 'closeddoor'), ('closeddoor', 'testimony'), ('testimony', 'There’s'), ('There’s', 'no'), ('no', 'excuse'), ('excuse', 'for'), ('for', 'GOP'), ('GOP', 'ignoring…')]","[('RT', '@SenatorLeahy', 'It’s'), ('@SenatorLeahy', 'It’s', 'increasingly'), ('It’s', 'increasingly', 'clear'), ('increasingly', 'clear', 'Donald'), ('clear', 'Donald', 'Trump'), ('Donald', 'Trump', 'Jr'), ('Trump', 'Jr', 'misled'), ('Jr', 'misled', 'Sen'), ('misled', 'Sen', 'Judiciary'), ('Sen', 'Judiciary', 'in'), ('Judiciary', 'in', 'closeddoor'), ('in', 'closeddoor', 'testimony'), ('closeddoor', 'testimony', 'There’s'), ('testimony', 'There’s', 'no'), ('There’s', 'no', 'excuse'), ('no', 'excuse', 'for'), ('excuse', 'for', 'GOP'), ('for', 'GOP', 'ignoring…')]",Verynegative,0
ken_crichlow,"RT @NBCNews: Reporter: Do you regret any of your comments about George H.W. Bush or the Bush family? 

President Trump: ""Thank you very muc…",140,"RT @NBCNews: Reporter: Do you regret any of your comments about George H.W. Bush or the Bush family? 

President Trump: ""Thank you very muc…","RT @NBCNews: Reporter: Do you regret any of your comments about George H.W. Bush or the Bush family? President Trump: ""Thank you very muc…",RT @NBCNews Reporter Do you regret any of your comments about George HW Bush or the Bush family President Trump Thank you very muc…,"['RT', '@NBCNews', 'Reporter', 'Do', 'you', 'regret', 'any', 'of', 'your', 'comments', 'about', 'George', 'HW', 'Bush', 'or', 'the', 'Bush', 'family', 'President', 'Trump', 'Thank', 'you', 'very', 'muc…']",RT @NBCNews Reporter Do regret comments George HW Bush Bush family President Trump Thank muc…,"[('RT', '@NBCNews'), ('@NBCNews', 'Reporter'), ('Reporter', 'Do'), ('Do', 'you'), ('you', 'regret'), ('regret', 'any'), ('any', 'of'), ('of', 'your'), ('your', 'comments'), ('comments', 'about'), ('about', 'George'), ('George', 'HW'), ('HW', 'Bush'), ('Bush', 'or'), ('or', 'the'), ('the', 'Bush'), ('Bush', 'family'), ('family', 'President'), ('President', 'Trump'), ('Trump', 'Thank'), ('Thank', 'you'), ('you', 'very'), ('very', 'muc…')]","[('RT', '@NBCNews', 'Reporter'), ('@NBCNews', 'Reporter', 'Do'), ('Reporter', 'Do', 'you'), ('Do', 'you', 'regret'), ('you', 'regret', 'any'), ('regret', 'any', 'of'), ('any', 'of', 'your'), ('of', 'your', 'comments'), ('your', 'comments', 'about'), ('comments', 'about', 'George'), ('about', 'George', 'HW'), ('George', 'HW', 'Bush'), ('HW', 'Bush', 'or'), ('Bush', 'or', 'the'), ('or', 'the', 'Bush'), ('the', 'Bush', 'family'), ('Bush', 'family', 'President'), ('family', 'President', 'Trump'), ('President', 'Trump', 'Thank'), ('Trump', 'Thank', 'you'), ('Thank', 'you', 'very'), ('you', 'very', 'muc…')]",Negative,1
lionhunter,@realDonaldTrump @Lrihendry That's the right thing to do.  So sad all the hate shown in most of these tweets below.… https://t.co/bK0VtG2U1x,140,@realDonaldTrump @Lrihendry That's the right thing to do.  So sad all the hate shown in most of these tweets below.… ,@realDonaldTrump @Lrihendry That's the right thing to do.  So sad all the hate shown in most of these tweets below.… ,@realDonaldTrump @Lrihendry Thats the right thing to do  So sad all the hate shown in most of these tweets below… ,"['@realDonaldTrump', '@Lrihendry', 'Thats', 'the', 'right', 'thing', 'to', 'do', '', 'So', 'sad', 'all', 'the', 'hate', 'shown', 'in', 'most', 'of', 'these', 'tweets', 'below…', '']",@realDonaldTrump @Lrihendry Thats right thing  So sad hate shown tweets below… ,"[('@realDonaldTrump', '@Lrihendry'), ('@Lrihendry', 'Thats'), ('Thats', 'the'), ('the', 'right'), ('right', 'thing'), ('thing', 'to'), ('to', 'do'), ('do', ''), ('', 'So'), ('So', 'sad'), ('sad', 'all'), ('all', 'the'), ('the', 'hate'), ('hate', 'shown'), ('shown', 'in'), ('in', 'most'), ('most', 'of'), ('of', 'these'), ('these', 'tweets'), ('tweets', 'below…'), ('below…', '')]","[('@realDonaldTrump', '@Lrihendry', 'Thats'), ('@Lrihendry', 'Thats', 'the'), ('Thats', 'the', 'right'), ('the', 'right', 'thing'), ('right', 'thing', 'to'), ('thing', 'to', 'do'), ('to', 'do', ''), ('do', '', 'So'), ('', 'So', 'sad'), ('So', 'sad', 'all'), ('sad', 'all', 'the'), ('all', 'the', 'hate'), ('the', 'hate', 'shown'), ('hate', 'shown', 'in'), ('shown', 'in', 'most'), ('in', 'most', 'of'), ('most', 'of', 'these'), ('of', 'these', 'tweets'), ('these', 'tweets', 'below…'), ('tweets', 'below…', '')]",Negative,1
LibertarianBlue,RT @ArthurSchwartz: You spelled “we’re sorry” wrong. https://t.co/xAGz74vjFe,76,RT @ArthurSchwartz: You spelled “we’re sorry” wrong. ,RT @ArthurSchwartz: You spelled “we’re sorry” wrong. ,RT @ArthurSchwartz You spelled we’re sorry” wrong ,"['RT', '@ArthurSchwartz', 'You', 'spelled', 'we’re', 'sorry”', 'wrong', '']",RT @ArthurSchwartz You spelled we’re sorry” wrong ,"[('RT', '@ArthurSchwartz'), ('@ArthurSchwartz', 'You'), ('You', 'spelled'), ('spelled', 'we’re'), ('we’re', 'sorry”'), ('sorry”', 'wrong'), ('wrong', '')]","[('RT', '@ArthurSchwartz', 'You'), ('@ArthurSchwartz', 'You', 'spelled'), ('You', 'spelled', 'we’re'), ('spelled', 'we’re', 'sorry”'), ('we’re', 'sorry”', 'wrong'), ('sorry”', 'wrong', '')]",Negative,1
nsraban,"RT @piersmorgan: Stupid, inappropriate question. 
Pres. Trump's been very gracious/respectful re Pres. Bush today - pathetic to see some me…",140,"RT @piersmorgan: Stupid, inappropriate question. 
Pres. Trump's been very gracious/respectful re Pres. Bush today - pathetic to see some me…","RT @piersmorgan: Stupid, inappropriate question. Pres. Trump's been very gracious/respectful re Pres. Bush today - pathetic to see some me…",RT @piersmorgan Stupid inappropriate question Pres Trumps been very graciousrespectful re Pres Bush today  pathetic to see some me…,"['RT', '@piersmorgan', 'Stupid', 'inappropriate', 'question', 'Pres', 'Trumps', 'been', 'very', 'graciousrespectful', 're', 'Pres', 'Bush', 'today', '', 'pathetic', 'to', 'see', 'some', 'me…']",RT @piersmorgan Stupid inappropriate question Pres Trumps graciousrespectful Pres Bush today  pathetic see me…,"[('RT', '@piersmorgan'), ('@piersmorgan', 'Stupid'), ('Stupid', 'inappropriate'), ('inappropriate', 'question'), ('question', 'Pres'), ('Pres', 'Trumps'), ('Trumps', 'been'), ('been', 'very'), ('very', 'graciousrespectful'), ('graciousrespectful', 're'), ('re', 'Pres'), ('Pres', 'Bush'), ('Bush', 'today'), ('today', ''), ('', 'pathetic'), ('pathetic', 'to'), ('to', 'see'), ('see', 'some'), ('some', 'me…')]","[('RT', '@piersmorgan', 'Stupid'), ('@piersmorgan', 'Stupid', 'inappropriate'), ('Stupid', 'inappropriate', 'question'), ('inappropriate', 'question', 'Pres'), ('question', 'Pres', 'Trumps'), ('Pres', 'Trumps', 'been'), ('Trumps', 'been', 'very'), ('been', 'very', 'graciousrespectful'), ('very', 'graciousrespectful', 're'), ('graciousrespectful', 're', 'Pres'), ('re', 'Pres', 'Bush'), ('Pres', 'Bush', 'today'), ('Bush', 'today', ''), ('today', '', 'pathetic'), ('', 'pathetic', 'to'), ('pathetic', 'to', 'see'), ('to', 'see', 'some'), ('see', 'some', 'me…')]",Negative,1
marielinboston2,"RT @GlennKesslerWP: Just think: @POTUS repeatedly urged Americans to read and believe the House GOP Intelligence Committee report, even tho…",140,"RT @GlennKesslerWP: Just think: @POTUS repeatedly urged Americans to read and believe the House GOP Intelligence Committee report, even tho…","RT @GlennKesslerWP: Just think: @POTUS repeatedly urged Americans to read and believe the House GOP Intelligence Committee report, even tho…",RT @GlennKesslerWP Just think @POTUS repeatedly urged Americans to read and believe the House GOP Intelligence Committee report even tho…,"['RT', '@GlennKesslerWP', 'Just', 'think', '@POTUS', 'repeatedly', 'urged', 'Americans', 'to', 'read', 'and', 'believe', 'the', 'House', 'GOP', 'Intelligence', 'Committee', 'report', 'even', 'tho…']",RT @GlennKesslerWP Just think @POTUS repeatedly urged Americans read believe House GOP Intelligence Committee report even tho…,"[('RT', '@GlennKesslerWP'), ('@GlennKesslerWP', 'Just'), ('Just', 'think'), ('think', '@POTUS'), ('@POTUS', 'repeatedly'), ('repeatedly', 'urged'), ('urged', 'Americans'), ('Americans', 'to'), ('to', 'read'), ('read', 'and'), ('and', 'believe'), ('believe', 'the'), ('the', 'House'), ('House', 'GOP'), ('GOP', 'Intelligence'), ('Intelligence', 'Committee'), ('Committee', 'report'), ('report', 'even'), ('even', 'tho…')]","[('RT', '@GlennKesslerWP', 'Just'), ('@GlennKesslerWP', 'Just', 'think'), ('Just', 'think', '@POTUS'), ('think', '@POTUS', 'repeatedly'), ('@POTUS', 'repeatedly', 'urged'), ('repeatedly', 'urged', 'Americans'), ('urged', 'Americans', 'to'), ('Americans', 'to', 'read'), ('to', 'read', 'and'), ('read', 'and', 'believe'), ('and', 'believe', 'the'), ('believe', 'the', 'House'), ('the', 'House', 'GOP'), ('House', 'GOP', 'Intelligence'), ('GOP', 'Intelligence', 'Committee'), ('Intelligence', 'Committee', 'report'), ('Committee', 'report', 'even'), ('report', 'even', 'tho…')]",Negative,1
Trump4future,@AGuideNamedSue @realDonaldTrump My advice is lay off the prescription medication,81,@AGuideNamedSue @realDonaldTrump My advice is lay off the prescription medication,@AGuideNamedSue @realDonaldTrump My advice is lay off the prescription medication,@AGuideNamedSue @realDonaldTrump My advice is lay off the prescription medication,"['@AGuideNamedSue', '@realDonaldTrump', 'My', 'advice', 'is', 'lay', 'off', 'the', 'prescription', 'medication']",@AGuideNamedSue @realDonaldTrump My advice lay prescription medication,"[('@AGuideNamedSue', '@realDonaldTrump'), ('@realDonaldTrump', 'My'), ('My', 'advice'), ('advice', 'is'), ('is', 'lay'), ('lay', 'off'), ('off', 'the'), ('the', 'prescription'), ('prescription', 'medication')]","[('@AGuideNamedSue', '@realDonaldTrump', 'My'), ('@realDonaldTrump', 'My', 'advice'), ('My', 'advice', 'is'), ('advice', 'is', 'lay'), ('is', 'lay', 'off'), ('lay', 'off', 'the'), ('off', 'the', 'prescription'), ('the', 'prescription', 'medication')]",Neutral,2
LiliaNovember,"RT @PastTenseOvDig: @bbusa617 Is that Trump kissing the
GRAND WIZARD⁉️👇 https://t.co/9UyqeeT7xn",95,"RT @PastTenseOvDig: @bbusa617 Is that Trump kissing the
GRAND WIZARD⁉️👇 ",RT @PastTenseOvDig: @bbusa617 Is that Trump kissing theGRAND WIZARD⁉️👇 ,RT @PastTenseOvDig @bbusa617 Is that Trump kissing theGRAND WIZARD⁉️👇 ,"['RT', '@PastTenseOvDig', '@bbusa617', 'Is', 'that', 'Trump', 'kissing', 'theGRAND', 'WIZARD⁉️👇', '']",RT @PastTenseOvDig @bbusa617 Is Trump kissing theGRAND WIZARD⁉️👇 ,"[('RT', '@PastTenseOvDig'), ('@PastTenseOvDig', '@bbusa617'), ('@bbusa617', 'Is'), ('Is', 'that'), ('that', 'Trump'), ('Trump', 'kissing'), ('kissing', 'theGRAND'), ('theGRAND', 'WIZARD⁉️👇'), ('WIZARD⁉️👇', '')]","[('RT', '@PastTenseOvDig', '@bbusa617'), ('@PastTenseOvDig', '@bbusa617', 'Is'), ('@bbusa617', 'Is', 'that'), ('Is', 'that', 'Trump'), ('that', 'Trump', 'kissing'), ('Trump', 'kissing', 'theGRAND'), ('kissing', 'theGRAND', 'WIZARD⁉️👇'), ('theGRAND', 'WIZARD⁉️👇', '')]",Negative,1
davidpsdem,"RT @kylegriffin1: Trump spokespeople were trying to say any contact with Russian reps ceased by February 2016.

Cohen's lawyers wrote that…",139,"RT @kylegriffin1: Trump spokespeople were trying to say any contact with Russian reps ceased by February 2016.

Cohen's lawyers wrote that…",RT @kylegriffin1: Trump spokespeople were trying to say any contact with Russian reps ceased by February 2016.Cohen's lawyers wrote that…,RT @kylegriffin1 Trump spokespeople were trying to say any contact with Russian reps ceased by February 2016Cohens lawyers wrote that…,"['RT', '@kylegriffin1', 'Trump', 'spokespeople', 'were', 'trying', 'to', 'say', 'any', 'contact', 'with', 'Russian', 'reps', 'ceased', 'by', 'February', '2016Cohens', 'lawyers', 'wrote', 'that…']",RT @kylegriffin1 Trump spokespeople trying say contact Russian reps ceased February 2016Cohens lawyers wrote that…,"[('RT', '@kylegriffin1'), ('@kylegriffin1', 'Trump'), ('Trump', 'spokespeople'), ('spokespeople', 'were'), ('were', 'trying'), ('trying', 'to'), ('to', 'say'), ('say', 'any'), ('any', 'contact'), ('contact', 'with'), ('with', 'Russian'), ('Russian', 'reps'), ('reps', 'ceased'), ('ceased', 'by'), ('by', 'February'), ('February', '2016Cohens'), ('2016Cohens', 'lawyers'), ('lawyers', 'wrote'), ('wrote', 'that…')]","[('RT', '@kylegriffin1', 'Trump'), ('@kylegriffin1', 'Trump', 'spokespeople'), ('Trump', 'spokespeople', 'were'), ('spokespeople', 'were', 'trying'), ('were', 'trying', 'to'), ('trying', 'to', 'say'), ('to', 'say', 'any'), ('say', 'any', 'contact'), ('any', 'contact', 'with'), ('contact', 'with', 'Russian'), ('with', 'Russian', 'reps'), ('Russian', 'reps', 'ceased'), ('reps', 'ceased', 'by'), ('ceased', 'by', 'February'), ('by', 'February', '2016Cohens'), ('February', '2016Cohens', 'lawyers'), ('2016Cohens', 'lawyers', 'wrote'), ('lawyers', 'wrote', 'that…')]",Negative,1
lsfarmer311,"RT @bradheath: The lawyers for President Trump's former personal attorney, Michael Cohen, made clear in a court filing last night that he i…",140,"RT @bradheath: The lawyers for President Trump's former personal attorney, Michael Cohen, made clear in a court filing last night that he i…","RT @bradheath: The lawyers for President Trump's former personal attorney, Michael Cohen, made clear in a court filing last night that he i…",RT @bradheath The lawyers for President Trumps former personal attorney Michael Cohen made clear in a court filing last night that he i…,"['RT', '@bradheath', 'The', 'lawyers', 'for', 'President', 'Trumps', 'former', 'personal', 'attorney', 'Michael', 'Cohen', 'made', 'clear', 'in', 'a', 'court', 'filing', 'last', 'night', 'that', 'he', 'i…']",RT @bradheath The lawyers President Trumps former personal attorney Michael Cohen made clear court filing last night i…,"[('RT', '@bradheath'), ('@bradheath', 'The'), ('The', 'lawyers'), ('lawyers', 'for'), ('for', 'President'), ('President', 'Trumps'), ('Trumps', 'former'), ('former', 'personal'), ('personal', 'attorney'), ('attorney', 'Michael'), ('Michael', 'Cohen'), ('Cohen', 'made'), ('made', 'clear'), ('clear', 'in'), ('in', 'a'), ('a', 'court'), ('court', 'filing'), ('filing', 'last'), ('last', 'night'), ('night', 'that'), ('that', 'he'), ('he', 'i…')]","[('RT', '@bradheath', 'The'), ('@bradheath', 'The', 'lawyers'), ('The', 'lawyers', 'for'), ('lawyers', 'for', 'President'), ('for', 'President', 'Trumps'), ('President', 'Trumps', 'former'), ('Trumps', 'former', 'personal'), ('former', 'personal', 'attorney'), ('personal', 'attorney', 'Michael'), ('attorney', 'Michael', 'Cohen'), ('Michael', 'Cohen', 'made'), ('Cohen', 'made', 'clear'), ('made', 'clear', 'in'), ('clear', 'in', 'a'), ('in', 'a', 'court'), ('a', 'court', 'filing'), ('court', 'filing', 'last'), ('filing', 'last', 'night'), ('last', 'night', 'that'), ('night', 'that', 'he'), ('that', 'he', 'i…')]",Negative,1
riggsstoia,RT @AliVelshi: Bush's 'new world order' gives way to Trump's 'no world order' https://t.co/RuFGur8eUn,101,RT @AliVelshi: Bush's 'new world order' gives way to Trump's 'no world order' ,RT @AliVelshi: Bush's 'new world order' gives way to Trump's 'no world order' ,RT @AliVelshi Bushs new world order gives way to Trumps no world order ,"['RT', '@AliVelshi', 'Bushs', 'new', 'world', 'order', 'gives', 'way', 'to', 'Trumps', 'no', 'world', 'order', '']",RT @AliVelshi Bushs new world order gives way Trumps world order ,"[('RT', '@AliVelshi'), ('@AliVelshi', 'Bushs'), ('Bushs', 'new'), ('new', 'world'), ('world', 'order'), ('order', 'gives'), ('gives', 'way'), ('way', 'to'), ('to', 'Trumps'), ('Trumps', 'no'), ('no', 'world'), ('world', 'order'), ('order', '')]","[('RT', '@AliVelshi', 'Bushs'), ('@AliVelshi', 'Bushs', 'new'), ('Bushs', 'new', 'world'), ('new', 'world', 'order'), ('world', 'order', 'gives'), ('order', 'gives', 'way'), ('gives', 'way', 'to'), ('way', 'to', 'Trumps'), ('to', 'Trumps', 'no'), ('Trumps', 'no', 'world'), ('no', 'world', 'order'), ('world', 'order', '')]",Negative,1
mzgreen66,"RT @stucam7771: What would have to happen to Trump, for you to feel sorry for him?",82,"RT @stucam7771: What would have to happen to Trump, for you to feel sorry for him?","RT @stucam7771: What would have to happen to Trump, for you to feel sorry for him?",RT @stucam7771 What would have to happen to Trump for you to feel sorry for him,"['RT', '@stucam7771', 'What', 'would', 'have', 'to', 'happen', 'to', 'Trump', 'for', 'you', 'to', 'feel', 'sorry', 'for', 'him']",RT @stucam7771 What would happen Trump feel sorry,"[('RT', '@stucam7771'), ('@stucam7771', 'What'), ('What', 'would'), ('would', 'have'), ('have', 'to'), ('to', 'happen'), ('happen', 'to'), ('to', 'Trump'), ('Trump', 'for'), ('for', 'you'), ('you', 'to'), ('to', 'feel'), ('feel', 'sorry'), ('sorry', 'for'), ('for', 'him')]","[('RT', '@stucam7771', 'What'), ('@stucam7771', 'What', 'would'), ('What', 'would', 'have'), ('would', 'have', 'to'), ('have', 'to', 'happen'), ('to', 'happen', 'to'), ('happen', 'to', 'Trump'), ('to', 'Trump', 'for'), ('Trump', 'for', 'you'), ('for', 'you', 'to'), ('you', 'to', 'feel'), ('to', 'feel', 'sorry'), ('feel', 'sorry', 'for'), ('sorry', 'for', 'him')]",Negative,1
